tijd,meetwaarde
46.355,0
46.403,0
46.435,0
46.483,0
46.515,0
46.563,0
46.611,0
46.657,0
46.705,0
46.753,0
46.801,0
46.849,0
46.881,0
46.929,0
46.977,0
47.008,0
47.039,0
47.087,0
47.135,0
47.167,0
47.199,0
47.231,0
47.279,0
47.326,0
47.374,0
47.405,0
47.436,0
47.452,0
47.484,0
47.516,0
47.564,0
47.612,0
47.66,0
47.708,0
47.755,0
47.818,0
47.866,0
47.914,0
47.961,0
48.007,0
48.071,0
48.134,0
48.196,0
48.259,0
48.307,0
48.371,0
48.435,0
48.483,0
48.546,0
48.609,0
48.64,0
48.687,0
48.735,0
48.783,0
48.815,0
48.847,0
48.894,0
48.926,0
48.974,0
49.006,0
49.038,0
49.085,0
49.133,0
49.165,0
49.197,0
49.229,0
49.261,0
49.292,0
49.324,0
49.372,0
49.42,0
49.452,0
49.483,0
49.514,0
49.562,0
49.594,0
49.626,0
49.673,0
49.705,0
49.736,0
49.768,0
49.816,0
49.848,0
49.88,0
49.912,0
49.944,0
49.975,0
50.022,0
50.085,0
50.133,0
50.181,0
50.229,0
50.277,0
50.309,0
50.341,0
50.388,0
50.435,0
50.483,0
50.531,0
50.595,0
50.643,0
50.691,0
50.738,0
50.802,0
50.849,0
50.897,0
50.945,0
50.993,0
51.041,0
51.088,0
51.136,0
51.184,0
51.231,0
51.295,0
51.359,0
51.405,0
51.469,0
51.517,0
51.58,0
51.644,0
51.708,0
51.755,0
51.787,0
51.835,0
51.883,0
51.899,0
51.93,0
51.977,0
52.008,0
52.039,0
52.086,0
52.133,0
52.165,0
52.213,0
52.261,0
52.293,0
52.339,0
52.387,0
52.435,0
52.483,0
52.515,0
52.563,0
52.611,0
52.659,0
52.689,0
52.737,0
52.785,0
52.817,0
52.849,0
52.881,0
52.913,0
52.961,0
53.009,0
53.041,0
53.072,0
53.104,0
53.152,0
53.184,0
53.216,0
53.264,0
53.296,0
53.359,0
53.422,0
53.485,0
53.549,0
53.613,0
53.677,0
53.741,0
53.804,0
53.868,0
53.931,0
53.979,0
54.027,0
54.09,0
54.15,0
54.198,0
54.246,0
54.31,0
54.358,0
54.406,0
54.47,0
54.518,0
54.548,0
54.579,0
54.627,0
54.675,0
54.723,0
54.771,0
54.818,0
54.85,0
54.897,0
54.945,0
54.993,0
55.041,0
55.073,0
55.121,0
55.153,0
55.201,0
55.248,0
55.295,0
55.343,0
55.375,0
55.422,0
55.47,0
55.502,0
55.533,0
55.581,0
55.613,0
55.644,0
55.676,0
55.708,0
55.74,0
55.772,0
55.82,0
55.867,0
55.915,0
55.963,0
56.011,0
56.058,0
56.09,0
56.138,0
56.186,0
56.217,0
56.249,0
56.297,0
56.329,0
56.392,0
56.44,0
56.488,0
56.552,0
56.6,0
56.648,0
56.712,0
56.774,0
56.822,0
56.886,0
56.933,0
56.997,0
57.045,0
57.109,0
57.156,0
57.22,0
57.284,0
57.348,0
57.412,0
57.459,0
57.506,0
57.57,0
57.634,0
57.698,0
57.73,0
57.777,0
57.825,0
57.888,0
57.935,0
57.983,0
58.031,0
58.079,0
58.143,0
58.191,0
58.239,0
58.286,0
58.334,0
58.398,0
58.446,0
58.51,0
58.542,0
58.606,0
58.653,0
58.716,0
58.764,0
58.796,0
58.828,0
58.86,0
58.892,0
58.924,0
58.956,0
58.988,0
59.035,0
59.067,0
59.099,0
59.131,0
59.163,0
59.21,0
59.257,0
59.305,0
59.353,0
59.384,0
59.415,0
59.462,0
59.494,0
59.525,0
59.573,0
59.621,0
59.653,0
59.701,0
59.733,0
59.763,0
59.779,0
59.811,0
59.843,0
59.875,0
59.923,0
59.955,0
59.987,0
60.019,0
60.051,0
60.083,0
60.115,0
60.146,0
60.178,0
60.21,0
60.258,0
60.306,0
60.338,0
60.37,0
60.402,0
60.45,0
60.498,0
60.528,0
60.56,0
60.608,0
60.64,0
60.672,0
60.719,0
60.767,0
60.83,0
60.876,0
60.924,0
60.972,0
61.036,0
61.084,0
61.132,0
61.179,0
61.243,0
61.274,0
61.322,0
61.386,0
61.434,0
61.497,0
61.529,0
61.593,0
61.656,0
61.704,0
61.752,0
61.8,0
61.863,0
61.927,0
61.99,0
62.054,0
62.118,0
62.166,0
62.213,0
62.277,0
62.341,0
62.372,0
62.419,0
62.467,0
62.514,0
62.53,0
62.562,0
62.594,0
62.626,0
62.657,0
62.689,0
62.736,0
62.768,0
62.8,0
62.847,0
62.895,0
62.926,0
62.973,0
63.021,0
63.068,0
63.115,0
63.147,0
63.195,0
63.227,0
63.259,0
63.306,0
63.354,0
63.385,0
63.433,0
63.496,0
63.559,0
63.622,0
63.684,0
63.732,0
63.796,0
63.843,0
63.906,0
63.953,0
64.016,0
64.048,0
64.096,0
64.128,0
64.16,0
64.208,0
64.255,0
64.303,0
64.35,0
64.382,0
64.414,0
64.446,0
64.494,0
64.541,0
64.573,0
64.621,0
64.653,0
64.7,0
64.748,0
64.795,0
64.827,0
64.875,0
64.906,0
64.953,0
64.985,0
65.017,0
65.049,0
65.096,0
65.128,0
65.16,0
65.191,0
65.223,0
65.255,0
65.302,0
65.334,0
65.366,0
65.414,0
65.446,0
65.477,0
65.509,0
65.557,0
65.589,0
65.637,0
65.669,0
65.701,0
65.733,0
65.765,0
65.797,0
65.828,0
65.875,0
65.923,0
65.987,0
66.051,0
66.099,0
66.147,0
66.195,0
66.258,0
66.306,0
66.369,0
66.432,0
66.496,0
66.559,0
66.622,0
66.686,0
66.75,0
66.797,0
66.861,0
66.923,0
66.953,0
66.985,0
67.033,0
67.081,0
67.129,0
67.177,0
67.224,0
67.272,0
67.319,0
67.351,0
67.383,0
67.415,0
67.463,0
67.494,0
67.51,0
67.542,0
67.59,0
67.638,0
67.686,0
67.733,0
67.781,0
67.812,0
67.859,0
67.906,0
67.938,0
67.969,0
68.001,0
68.049,0
68.096,0
68.143,0
68.207,0
68.271,0
68.335,0
68.399,0
68.462,0
68.526,0
68.589,0
68.653,0
68.716,0
68.78,0
68.811,0
68.874,0
68.906,0
68.954,0
69.017,0
69.065,0
69.129,0
69.193,0
69.256,0
69.304,0
69.352,0
69.416,0
69.48,0
69.544,0
69.59,0
69.653,0
69.716,0
69.764,0
69.811,0
69.843,0
69.891,0
69.939,0
69.97,0
70.017,0
70.065,0
70.097,0
70.144,0
70.176,0
70.208,0
70.24,0
70.288,0
70.335,0
70.383,0
70.415,0
70.463,0
70.511,0
70.527,0
70.575,0
70.607,0
70.655,0
70.686,0
70.734,0
70.782,0
70.814,0
70.861,0
70.893,0
70.925,0
70.957,0
71.005,0
71.037,0
71.084,0
71.116,0
71.164,0
71.196,0
71.244,0
71.275,0
71.323,0
71.371,0
71.419,0
71.466,0
71.514,0
71.561,0
71.609,0
71.657,0
71.705,0
71.753,0
71.785,0
71.831,0
71.895,0
71.959,0
72.023,0
72.087,0
72.151,0
72.214,0
72.278,0
72.342,0
72.39,0
72.454,0
72.518,0
72.581,0
72.644,0
72.708,0
72.772,0
72.836,0
72.899,0
72.946,0
73.01,0
73.058,0
73.122,0
73.17,0
73.234,0
73.281,0
73.344,0
73.408,0
73.472,0
73.52,0
73.584,0
73.648,0
73.695,0
73.759,0
73.807,0
73.87,0
73.934,0
73.998,0
74.045,0
74.108,0
74.156,0
74.204,0
74.268,0
74.316,0
74.38,0
74.428,0
74.474,0
74.522,0
74.554,0
74.586,0
74.634,0
74.681,0
74.729,0
74.777,0
74.825,0
74.856,0
74.904,0
74.952,0
74.999,0
75.031,0
75.063,0
75.111,0
75.143,0
75.191,0
75.223,0
75.27,0
75.317,0
75.349,0
75.397,0
75.429,0
75.461,0
75.493,0
75.541,0
75.573,0
75.605,0
75.651,0
75.683,0
75.731,0
75.779,0
75.811,0
75.827,0
75.875,0
75.923,0
75.955,0
75.987,0
76.018,0
76.066,0
76.098,0
76.146,0
76.194,0
76.242,0
76.29,0
76.337,0
76.368,0
76.4,0
76.447,0
76.479,0
76.527,0
76.559,0
76.607,0
76.639,0
76.671,0
76.703,0
76.748,0
76.796,0
76.86,0
76.923,0
76.971,0
77.035,0
77.083,0
77.13,0
77.194,0
77.258,0
77.322,0
77.386,0
77.449,0
77.496,0
77.559,0
77.623,0
77.671,0
77.719,0
77.782,0
77.844,0
77.874,0
77.921,0
77.968,0
78.0,0
78.032,0
78.079,0
78.126,0
78.174,0
78.222,0
78.253,0
78.285,0
78.333,0
78.365,0
78.397,0
78.429,0
78.477,0
78.509,0
78.557,0
78.605,0
78.65,0
78.698,0
78.746,0
78.794,0
78.842,0
78.89,0
78.938,0
78.969,0
79.016,0
79.048,0
79.08,0
79.112,0
79.16,0
79.224,0
79.286,0
79.334,0
79.397,0
79.461,0
79.509,0
79.573,0
79.621,0
79.669,0
79.717,0
79.779,0
79.843,0
79.89,0
79.937,0
79.999,0
80.031,0
80.079,0
80.11,0
80.141,0
80.188,0
80.22,0
80.268,0
80.316,0
80.347,0
80.395,0
80.427,0
80.459,0
80.506,0
80.553,0
80.601,0
80.633,0
80.664,0
80.696,0
80.744,0
80.792,0
80.824,0
80.853,0
80.9,0
80.964,0
81.012,0
81.076,0
81.124,0
81.188,0
81.25,0
81.298,0
81.346,0
81.394,0
81.458,0
81.505,0
81.553,0
81.616,0
81.663,0
81.727,0
81.791,0
81.855,0
81.903,0
81.967,0
82.03,0
82.094,0
82.158,0
82.206,0
82.254,0
82.317,0
82.38,0
82.428,0
82.491,0
82.539,0
82.603,0
82.651,0
82.715,0
82.778,0
82.826,0
82.874,0
82.922,0
82.97,0
83.034,0
83.081,0
83.127,0
83.159,0
83.207,0
83.255,0
83.302,0
83.349,0
83.397,0
83.429,0
83.476,0
83.508,0
83.556,0
83.588,0
83.62,0
83.652,0
83.684,0
83.732,0
83.78,0
83.828,0
83.859,0
83.89,0
83.921,0
83.968,0
84.0,0
84.048,0
84.096,0
84.144,0
84.191,0
84.238,0
84.286,0
84.334,0
84.366,0
84.414,0
84.462,0
84.494,0
84.526,0
84.574,0
84.621,0
84.653,0
84.685,0
84.717,0
84.765,0
84.813,0
84.844,0
84.892,0
84.956,0
85.003,0
85.051,0
85.099,0
85.147,0
85.211,0
85.259,0
85.322,0
85.385,0
85.449,0
85.497,0
85.529,0
85.593,0
85.657,0
85.721,0
85.768,0
85.816,0
85.864,0
85.928,0
85.991,0
86.055,0
86.102,0
86.166,0
86.214,0
86.278,0
86.341,0
86.389,0
86.453,0
86.516,0
86.564,0
86.628,0
86.691,0
86.739,0
86.803,0
86.866,0
86.93,0
86.992,0
87.023,0
87.039,0
87.086,0
87.134,0
87.166,0
87.213,0
87.245,0
87.277,0
87.309,0
87.34,0
87.372,0
87.403,0
87.451,0
87.499,0
87.547,0
87.593,0
87.641,0
87.689,0
87.737,0
87.785,0
87.833,0
87.881,0
87.928,0
87.973,0
88.02,0
88.068,0
88.132,0
88.18,0
88.228,0
88.29,0
88.353,0
88.401,0
88.465,0
88.513,0
88.577,0
88.641,0
88.689,0
88.752,0
88.816,0
88.864,0
88.911,0
88.959,0
89.023,0
89.086,0
89.134,0
89.182,0
89.245,0
89.309,0
89.372,0
89.435,0
89.482,0
89.529,0
89.577,0
89.625,0
89.673,0
89.721,0
89.753,0
89.8,0
89.831,0
89.879,0
89.926,0
89.958,0
90.006,0
90.054,0
90.102,0
90.134,0
90.182,0
90.228,0
90.26,0
90.308,0
90.34,0
90.388,0
90.42,0
90.468,0
90.499,0
90.546,0
90.592,0
90.639,0
90.687,0
90.735,0
90.783,0
90.831,0
90.895,0
90.958,0
91.006,0
91.069,0
91.116,0
91.18,0
91.227,0
91.274,0
91.337,0
91.385,0
91.449,0
91.512,0
91.575,0
91.606,0
91.653,0
91.685,0
91.733,0
91.764,0
91.812,0
91.844,0
91.86,0
91.908,0
91.94,0
91.988,0
92.035,0
92.083,0
92.131,0
92.179,0
92.226,0
92.274,0
92.322,0
92.354,0
92.386,0
92.433,0
92.464,0
92.511,0
92.559,0
92.607,0
92.639,0
92.687,0
92.719,0
92.767,0
92.814,0
92.862,0
92.894,0
92.926,0
92.974,0
93.022,0
93.07,0
93.118,0
93.149,0
93.197,0
93.245,0
93.293,0
93.325,0
93.373,0
93.42,0
93.468,0
93.499,0
93.53,0
93.578,0
93.61,0
93.658,0
93.69,0
93.722,0
93.769,0
93.833,0
93.896,0
93.959,0
94.007,0
94.071,0
94.134,0
94.181,0
94.229,0
94.292,0
94.356,0
94.404,0
94.452,0
94.515,0
94.563,4158
94.627,12498
94.674,17888
94.722,19495
94.786,19903
94.833,19407
94.897,18667
94.961,17491
95.009,16285
95.07,14463
95.117,8562
95.164,5487
95.196,3577
95.244,2675
95.276,1705
95.308,1267
95.356,926
95.403,591
95.451,368
95.498,212
95.546,96
95.594,20
95.642,0
95.69,0
95.737,0
95.768,0
95.8,0
95.847,0
95.863,0
95.895,0
95.927,0
95.958,0
96.005,0
96.037,0
96.069,0
96.101,0
96.148,0
96.18,0
96.228,0
96.276,0
96.308,0
96.356,0
96.404,0
96.435,0
96.498,0
96.561,0
96.593,0
96.641,0
96.673,0
96.737,0
96.801,0
96.865,0
96.928,0
96.992,0
97.056,0
97.104,0
97.167,0
97.23,0
97.261,0
97.324,0
97.372,0
97.436,0
97.483,0
97.531,0
97.579,0
97.627,0
97.674,0
97.722,0
97.786,0
97.834,0
97.882,0
97.946,0
97.994,0
98.041,0
98.105,0
98.168,0
98.2,0
98.248,0
98.28,0
98.312,0
98.344,0
98.39,0
98.422,0
98.454,0
98.502,0
98.55,0
98.582,0
98.614,0
98.662,0
98.709,0
98.741,0
98.772,0
98.819,0
98.867,0
98.915,0
98.963,0
99.011,0
99.058,0
99.09,0
99.122,0
99.169,0
99.201,0
99.233,0
99.281,0
99.313,0
99.345,0
99.377,0
99.424,0
99.472,0
99.519,0
99.551,0
99.583,0
99.615,0
99.663,0
99.711,0
99.743,0
99.775,0
99.823,0
99.854,0
99.901,0
99.933,0
99.965,0
99.997,0
100.014,0
100.061,0
100.093,0
100.125,0
100.172,0
100.204,0
100.25,0
100.314,0
100.362,0
100.426,0
100.49,0
100.538,0
100.585,0
100.632,0
100.696,0
100.743,0
100.791,0
100.839,0
100.887,0
100.935,0
100.983,0
101.03,0
101.078,0
101.126,0
101.19,0
101.253,0
101.317,0
101.38,0
101.444,0
101.508,0
101.572,0
101.619,0
101.667,0
101.731,0
101.794,0
101.841,0
101.905,0
101.969,0
102.017,0
102.081,0
102.128,0
102.192,0
102.24,0
102.304,0
102.368,0
102.432,0
102.495,0
102.559,0
102.623,0
102.687,0
102.75,0
102.782,0
102.829,0
102.874,0
102.921,0
102.953,0
102.985,0
103.017,0
103.065,0
103.113,0
103.161,0
103.209,0
103.256,0
103.288,0
103.32,0
103.368,0
103.4,0
103.448,0
103.496,0
103.544,0
103.575,0
103.623,0
103.67,0
103.718,0
103.766,0
103.814,0
103.846,0
103.877,0
103.925,0
103.973,0
104.02,0
104.052,0
104.084,0
104.132,0
104.18,0
104.228,0
104.26,0
104.292,0
104.324,0
104.356,0
104.387,0
104.419,0
104.451,0
104.499,0
104.531,0
104.579,0
104.626,0
104.674,0
104.738,0
104.785,0
104.833,0
104.881,0
104.929,0
104.961,0
105.009,0
105.072,0
105.135,0
105.183,0
105.231,0
105.295,0
105.343,0
105.407,0
105.471,0
105.534,0
105.581,0
105.628,0
105.676,0
105.723,0
105.786,0
105.85,0
105.897,0
105.961,0
106.009,0
106.057,0
106.121,0
106.185,0
106.248,0
106.296,0
106.344,0
106.375,0
106.423,0
106.455,0
106.502,0
106.55,0
106.582,0
106.613,0
106.661,0
106.709,0
106.757,0
106.805,0
106.853,0
106.901,0
106.933,0
106.965,0
107.012,0
107.043,0
107.091,0
107.123,0
107.171,0
107.202,0
107.234,0
107.282,0
107.33,0
107.377,0
107.409,0
107.456,0
107.488,0
107.536,0
107.584,0
107.632,0
107.679,0
